VideoConvert.g.en-US.resources:streamselect.baml,RotateTransform_2:System.Windows.Media.RotateTransform.$Content,None,False,True,,
VideoConvert.g.en-US.resources:streamselect.baml,RotateTransform_2:System.Windows.Media.RotateTransform.Angle,None,False,True,,180
VideoConvert.g.en-US.resources:streamselect.baml,RotateTransform_2:System.Windows.Media.RotateTransform.CenterY,None,False,True,,3
VideoConvert.g.en-US.resources:streamselect.baml,RotateTransform_2:System.Windows.Media.RotateTransform.CenterX,None,False,True,,3
VideoConvert.g.en-US.resources:streamselect.baml,Setter_9:System.Windows.Setter.Property,None,False,False,,Shape.Fill
VideoConvert.g.en-US.resources:streamselect.baml,Setter_9:System.Windows.Setter.Value,None,False,True,,\#FF595959
VideoConvert.g.en-US.resources:streamselect.baml,Setter_10:System.Windows.Setter.Property,None,False,False,,Shape.Stroke
VideoConvert.g.en-US.resources:streamselect.baml,Setter_10:System.Windows.Setter.Value,None,False,True,,\#FF262626
VideoConvert.g.en-US.resources:streamselect.baml,AppVersionLabelBG:System.Windows.Controls.Image.$Content,None,False,True,,
VideoConvert.g.en-US.resources:streamselect.baml,AppVersionLabelBG:System.Windows.FrameworkElement.Height,None,False,True,,50
VideoConvert.g.en-US.resources:streamselect.baml,AppVersionLabelBG:System.Windows.FrameworkElement.Margin,None,False,True,,"-10,7,-10,0"
VideoConvert.g.en-US.resources:streamselect.baml,AppVersionLabelBG:System.Windows.Controls.Image.Source,None,False,True,,/VideoConvert\;component/Resources/blue-bar.png
VideoConvert.g.en-US.resources:streamselect.baml,AppVersionLabelBG:System.Windows.Controls.Image.Stretch,None,True,False,,Fill
VideoConvert.g.en-US.resources:streamselect.baml,AppVersionLabelBG:System.Windows.FrameworkElement.VerticalAlignment,None,False,True,,Top
VideoConvert.g.en-US.resources:streamselect.baml,TitleLabel:System.Windows.Controls.Label.$Content,Label,True,True,,
VideoConvert.g.en-US.resources:streamselect.baml,TitleLabel:System.Windows.FrameworkElement.Height,None,False,True,,64
VideoConvert.g.en-US.resources:streamselect.baml,TitleLabel:System.Windows.FrameworkElement.VerticalAlignment,None,False,True,,Top
VideoConvert.g.en-US.resources:streamselect.baml,TitleLabel:System.Windows.FrameworkElement.Margin,None,False,True,,"100,0,0,0"
VideoConvert.g.en-US.resources:streamselect.baml,TitleLabel:System.Windows.Controls.Control.Foreground,None,False,True,,\#FFFFFFFF
VideoConvert.g.en-US.resources:streamselect.baml,TitleLabel:System.Windows.Controls.Control.VerticalContentAlignment,None,False,True,,Center
VideoConvert.g.en-US.resources:streamselect.baml,TitleLabel:System.Windows.Controls.Control.Padding,None,False,True,,"0,0,0,0"
VideoConvert.g.en-US.resources:streamselect.baml,TitleLabel:System.Windows.Controls.Control.FontFamily,Font,True,True,,Segoe UI
VideoConvert.g.en-US.resources:streamselect.baml,TitleLabel:System.Windows.Controls.Control.FontSize,None,True,True,,18
VideoConvert.g.en-US.resources:streamselect.baml,TitleLabel:System.Windows.Controls.Control.FontStyle,None,True,True,,Italic
VideoConvert.g.en-US.resources:streamselect.baml,TitleLabel:System.Windows.Controls.Control.FontWeight,None,True,True,,Bold
VideoConvert.g.en-US.resources:streamselect.baml,image1:System.Windows.Controls.Image.$Content,None,False,True,,
VideoConvert.g.en-US.resources:streamselect.baml,image1:System.Windows.FrameworkElement.Height,None,False,True,,64
VideoConvert.g.en-US.resources:streamselect.baml,image1:System.Windows.FrameworkElement.HorizontalAlignment,None,False,True,,Left
VideoConvert.g.en-US.resources:streamselect.baml,image1:System.Windows.FrameworkElement.Margin,None,False,True,,"12,0,0,0"
VideoConvert.g.en-US.resources:streamselect.baml,image1:System.Windows.Controls.Image.Stretch,None,True,False,,Uniform
VideoConvert.g.en-US.resources:streamselect.baml,image1:System.Windows.FrameworkElement.VerticalAlignment,None,False,True,,Top
VideoConvert.g.en-US.resources:streamselect.baml,image1:System.Windows.Controls.Image.Source,None,False,True,,/VideoConvert\;component/Resources/Videos-1-icon.png
VideoConvert.g.en-US.resources:streamselect.baml,FileTitleLabel:System.Windows.Controls.Label.$Content,Label,True,True,,
VideoConvert.g.en-US.resources:streamselect.baml,FileTitleLabel:System.Windows.Controls.ContentControl.Content,Label,True,True,,Title:
VideoConvert.g.en-US.resources:streamselect.baml,FileTitleLabel:System.Windows.FrameworkElement.Height,None,False,True,,18
VideoConvert.g.en-US.resources:streamselect.baml,FileTitleLabel:System.Windows.FrameworkElement.HorizontalAlignment,None,False,True,,Left
VideoConvert.g.en-US.resources:streamselect.baml,FileTitleLabel:System.Windows.FrameworkElement.Margin,None,False,True,,"12,80,0,0"
VideoConvert.g.en-US.resources:streamselect.baml,FileTitleLabel:System.Windows.FrameworkElement.VerticalAlignment,None,False,True,,Top
VideoConvert.g.en-US.resources:streamselect.baml,FileTitleLabel:System.Windows.Controls.Control.Padding,None,False,True,,0
VideoConvert.g.en-US.resources:streamselect.baml,FileTitleLabel:System.Windows.Controls.Control.VerticalContentAlignment,None,False,True,,Center
VideoConvert.g.en-US.resources:streamselect.baml,FileTitle:Xceed.Wpf.Toolkit.WatermarkTextBox.$Content,None,True,True,,
VideoConvert.g.en-US.resources:streamselect.baml,FileTitle:System.Windows.FrameworkElement.Height,None,False,True,,23
VideoConvert.g.en-US.resources:streamselect.baml,FileTitle:System.Windows.FrameworkElement.Margin,None,False,True,,"63,78,229,0"
VideoConvert.g.en-US.resources:streamselect.baml,FileTitle:System.Windows.FrameworkElement.VerticalAlignment,None,False,True,,Top
VideoConvert.g.en-US.resources:streamselect.baml,FileTitle:Xceed.Wpf.Toolkit.WatermarkTextBox.Watermark,None,True,True,,Bitte Titel eingeben
VideoConvert.g.en-US.resources:streamselect.baml,FileInfoGroup:System.Windows.Controls.GroupBox.$Content,None,False,True,,#Grid_2;
VideoConvert.g.en-US.resources:streamselect.baml,FileInfoGroup:System.Windows.Controls.HeaderedContentControl.Header,Label,True,True,,Stream Info
VideoConvert.g.en-US.resources:streamselect.baml,FileInfoGroup:System.Windows.FrameworkElement.Margin,None,False,True,,"12,0,229,12"
VideoConvert.g.en-US.resources:streamselect.baml,FileInfoGroup:System.Windows.FrameworkElement.Height,None,False,True,,268
VideoConvert.g.en-US.resources:streamselect.baml,FileInfoGroup:System.Windows.FrameworkElement.VerticalAlignment,None,False,True,,Bottom
VideoConvert.g.en-US.resources:streamselect.baml,TitleInfo:CheckBoxTreeViewLibrary.CheckBoxTreeView.$Content,None,False,True,,
VideoConvert.g.en-US.resources:streamselect.baml,TitleInfo:System.Windows.FrameworkElement.HorizontalAlignment,None,False,True,,Left
VideoConvert.g.en-US.resources:streamselect.baml,TitleInfo:System.Windows.FrameworkElement.Width,None,False,True,,749
VideoConvert.g.en-US.resources:streamselect.baml,Setter_11:System.Windows.Setter.Property,None,False,False,,Panel.Background
VideoConvert.g.en-US.resources:streamselect.baml,Setter_11:System.Windows.Setter.Value,None,False,True,,\#00FFFFFF
VideoConvert.g.en-US.resources:streamselect.baml,Setter_12:System.Windows.Setter.Property,None,False,False,,Control.HorizontalContentAlignment
VideoConvert.g.en-US.resources:streamselect.baml,Setter_13:System.Windows.Setter.Property,None,False,False,,Control.VerticalContentAlignment
VideoConvert.g.en-US.resources:streamselect.baml,Setter_14:System.Windows.Setter.Property,None,False,False,,Control.Padding
VideoConvert.g.en-US.resources:streamselect.baml,Setter_14:System.Windows.Setter.Value,None,False,True,,"1,0,0,0"
VideoConvert.g.en-US.resources:streamselect.baml,Setter_15:System.Windows.Setter.Property,None,False,False,,TextElement.Foreground
VideoConvert.g.en-US.resources:streamselect.baml,Setter_16:System.Windows.Setter.Property,None,False,False,,FrameworkElement.FocusVisualStyle
VideoConvert.g.en-US.resources:streamselect.baml,Setter_17:System.Windows.Setter.Property,None,False,False,,TreeViewItem.IsExpanded
VideoConvert.g.en-US.resources:streamselect.baml,Setter_18:System.Windows.Setter.Property,None,False,False,,cbt:CheckBoxTreeViewItem.IsChecked
VideoConvert.g.en-US.resources:streamselect.baml,Setter_19:System.Windows.Setter.Property,None,False,False,,ItemsControl.ItemsSource
VideoConvert.g.en-US.resources:streamselect.baml,Setter_20:System.Windows.Setter.Property,None,False,False,,Control.Template
VideoConvert.g.en-US.resources:streamselect.baml,ControlTemplate_3:System.Windows.Controls.ControlTemplate.$Content,None,False,True,,#Grid_3;
VideoConvert.g.en-US.resources:streamselect.baml,ColumnDefinition_1:System.Windows.Controls.ColumnDefinition.MinWidth,None,False,True,,15
VideoConvert.g.en-US.resources:streamselect.baml,RowDefinition_1:System.Windows.Controls.RowDefinition.MinHeight,None,False,True,,15
VideoConvert.g.en-US.resources:streamselect.baml,Expander:System.Windows.Controls.Primitives.ToggleButton.$Content,Button,True,True,,
VideoConvert.g.en-US.resources:streamselect.baml,Expander:System.Windows.Controls.Primitives.ButtonBase.ClickMode,Button,True,False,,Press
VideoConvert.g.en-US.resources:streamselect.baml,Bd:System.Windows.Controls.Grid.Column,None,False,True,,1
VideoConvert.g.en-US.resources:streamselect.baml,Bd:System.Windows.UIElement.SnapsToDevicePixels,None,False,True,,True
VideoConvert.g.en-US.resources:streamselect.baml,StackPanel_1:System.Windows.Controls.StackPanel.Orientation,None,False,True,,Horizontal
VideoConvert.g.en-US.resources:streamselect.baml,PART_CheckedCheckBox:System.Windows.Controls.CheckBox.$Content,CheckBox,True,True,,
VideoConvert.g.en-US.resources:streamselect.baml,PART_CheckedCheckBox:System.Windows.FrameworkElement.Margin,None,False,True,,"0,2,4,0"
VideoConvert.g.en-US.resources:streamselect.baml,PART_Header:System.Windows.Controls.ContentPresenter.$Content,None,False,True,,
VideoConvert.g.en-US.resources:streamselect.baml,PART_Header:System.Windows.UIElement.Focusable,None,False,True,,False
VideoConvert.g.en-US.resources:streamselect.baml,ItemsHost:System.Windows.Controls.Grid.ColumnSpan,None,False,True,,2
VideoConvert.g.en-US.resources:streamselect.baml,ItemsHost:System.Windows.Controls.Grid.Column,None,False,True,,1
VideoConvert.g.en-US.resources:streamselect.baml,ItemsHost:System.Windows.Controls.Grid.Row,None,False,True,,1
VideoConvert.g.en-US.resources:streamselect.baml,Trigger_3:System.Windows.Trigger.$Content,None,False,True,,#Setter_21;
VideoConvert.g.en-US.resources:streamselect.baml,Trigger_3:System.Windows.Trigger.Property,None,False,False,,TreeViewItem.IsExpanded
VideoConvert.g.en-US.resources:streamselect.baml,Trigger_3:System.Windows.Trigger.Value,None,False,True,,False
VideoConvert.g.en-US.resources:streamselect.baml,Setter_21:System.Windows.Setter.Property,None,False,False,,UIElement.Visibility
VideoConvert.g.en-US.resources:streamselect.baml,Setter_21:System.Windows.Setter.Value,None,False,True,,Collapsed
VideoConvert.g.en-US.resources:streamselect.baml,Trigger_4:System.Windows.Trigger.$Content,None,False,True,,#Setter_22;
VideoConvert.g.en-US.resources:streamselect.baml,Trigger_4:System.Windows.Trigger.Property,None,False,False,,ItemsControl.HasItems
VideoConvert.g.en-US.resources:streamselect.baml,Trigger_4:System.Windows.Trigger.Value,None,False,True,,False
VideoConvert.g.en-US.resources:streamselect.baml,Setter_22:System.Windows.Setter.Property,None,False,False,,UIElement.Visibility
VideoConvert.g.en-US.resources:streamselect.baml,Setter_22:System.Windows.Setter.Value,None,False,True,,Hidden
VideoConvert.g.en-US.resources:streamselect.baml,Trigger_5:System.Windows.Trigger.$Content,None,False,True,,#Setter_23;#Setter_24;
VideoConvert.g.en-US.resources:streamselect.baml,Trigger_5:System.Windows.Trigger.Property,None,False,False,,TreeViewItem.IsSelected
VideoConvert.g.en-US.resources:streamselect.baml,Trigger_5:System.Windows.Trigger.Value,None,False,True,,True
VideoConvert.g.en-US.resources:streamselect.baml,Setter_23:System.Windows.Setter.Property,None,False,False,,Panel.Background
VideoConvert.g.en-US.resources:streamselect.baml,Setter_24:System.Windows.Setter.Property,None,False,False,,TextElement.Foreground
VideoConvert.g.en-US.resources:streamselect.baml,MultiTrigger_1:System.Windows.MultiTrigger.$Content,None,False,True,,#Setter_25;#Setter_26;
VideoConvert.g.en-US.resources:streamselect.baml,Condition_1:System.Windows.Condition.$Content,None,True,True,,
VideoConvert.g.en-US.resources:streamselect.baml,Condition_1:System.Windows.Condition.Property,None,True,True,,TreeViewItem.IsSelected
VideoConvert.g.en-US.resources:streamselect.baml,Condition_1:System.Windows.Condition.Value,None,True,True,,True
VideoConvert.g.en-US.resources:streamselect.baml,Condition_2:System.Windows.Condition.$Content,None,True,True,,
VideoConvert.g.en-US.resources:streamselect.baml,Condition_2:System.Windows.Condition.Property,None,True,True,,TreeViewItem.IsSelectionActive
VideoConvert.g.en-US.resources:streamselect.baml,Condition_2:System.Windows.Condition.Value,None,True,True,,False
VideoConvert.g.en-US.resources:streamselect.baml,Setter_25:System.Windows.Setter.Property,None,False,False,,Panel.Background
VideoConvert.g.en-US.resources:streamselect.baml,Setter_26:System.Windows.Setter.Property,None,False,False,,TextElement.Foreground
VideoConvert.g.en-US.resources:streamselect.baml,Trigger_6:System.Windows.Trigger.$Content,None,False,True,,#Setter_27;
VideoConvert.g.en-US.resources:streamselect.baml,Trigger_6:System.Windows.Trigger.Property,None,False,False,,UIElement.IsEnabled
VideoConvert.g.en-US.resources:streamselect.baml,Trigger_6:System.Windows.Trigger.Value,None,False,True,,False
VideoConvert.g.en-US.resources:streamselect.baml,Setter_27:System.Windows.Setter.Property,None,False,False,,TextElement.Foreground
VideoConvert.g.en-US.resources:streamselect.baml,OKButton:System.Windows.Controls.Button.$Content,Button,True,True,,
VideoConvert.g.en-US.resources:streamselect.baml,OKButton:System.Windows.Controls.ContentControl.Content,Button,True,True,,OK
VideoConvert.g.en-US.resources:streamselect.baml,OKButton:System.Windows.FrameworkElement.Height,None,False,True,,23
VideoConvert.g.en-US.resources:streamselect.baml,OKButton:System.Windows.FrameworkElement.HorizontalAlignment,None,False,True,,Right
VideoConvert.g.en-US.resources:streamselect.baml,OKButton:System.Windows.FrameworkElement.Margin,None,False,True,,"0,78,119,0"
VideoConvert.g.en-US.resources:streamselect.baml,OKButton:System.Windows.FrameworkElement.VerticalAlignment,None,False,True,,Top
VideoConvert.g.en-US.resources:streamselect.baml,OKButton:System.Windows.FrameworkElement.Width,None,False,True,,95
VideoConvert.g.en-US.resources:streamselect.baml,CancelButton:System.Windows.Controls.Button.$Content,Button,True,True,,
VideoConvert.g.en-US.resources:streamselect.baml,CancelButton:System.Windows.Controls.ContentControl.Content,Button,True,True,,Cancel
VideoConvert.g.en-US.resources:streamselect.baml,CancelButton:System.Windows.FrameworkElement.Height,None,False,True,,23
VideoConvert.g.en-US.resources:streamselect.baml,CancelButton:System.Windows.FrameworkElement.HorizontalAlignment,None,False,True,,Right
VideoConvert.g.en-US.resources:streamselect.baml,CancelButton:System.Windows.FrameworkElement.Margin,None,False,True,,"0,78,12,0"
VideoConvert.g.en-US.resources:streamselect.baml,CancelButton:System.Windows.FrameworkElement.VerticalAlignment,None,False,True,,Top
VideoConvert.g.en-US.resources:streamselect.baml,CancelButton:System.Windows.FrameworkElement.Width,None,False,True,,95
VideoConvert.g.en-US.resources:streamselect.baml,CancelButton:System.Windows.Controls.Button.IsCancel,None,False,True,,True
VideoConvert.g.en-US.resources:streamselect.baml,XbmcMediaInfo:System.Windows.Controls.Button.$Content,Button,True,True,,
VideoConvert.g.en-US.resources:streamselect.baml,XbmcMediaInfo:System.Windows.Controls.ContentControl.Content,Button,True,True,,Media Info
VideoConvert.g.en-US.resources:streamselect.baml,XbmcMediaInfo:System.Windows.FrameworkElement.Height,None,False,True,,23
VideoConvert.g.en-US.resources:streamselect.baml,XbmcMediaInfo:System.Windows.FrameworkElement.HorizontalAlignment,None,False,True,,Right
VideoConvert.g.en-US.resources:streamselect.baml,XbmcMediaInfo:System.Windows.FrameworkElement.Margin,None,False,True,,"0,112,12,0"
VideoConvert.g.en-US.resources:streamselect.baml,XbmcMediaInfo:System.Windows.FrameworkElement.VerticalAlignment,None,False,True,,Top
VideoConvert.g.en-US.resources:streamselect.baml,XbmcMediaInfo:System.Windows.FrameworkElement.Width,None,False,True,,202
VideoConvert.g.en-US.resources:streamselect.baml,EncodingProfileLabel:System.Windows.Controls.Label.$Content,Label,True,True,,
VideoConvert.g.en-US.resources:streamselect.baml,EncodingProfileLabel:System.Windows.Controls.ContentControl.Content,Label,True,True,,Encoding profile:
VideoConvert.g.en-US.resources:streamselect.baml,EncodingProfileLabel:System.Windows.FrameworkElement.Height,None,False,True,,18
VideoConvert.g.en-US.resources:streamselect.baml,EncodingProfileLabel:System.Windows.FrameworkElement.HorizontalAlignment,None,False,True,,Left
VideoConvert.g.en-US.resources:streamselect.baml,EncodingProfileLabel:System.Windows.FrameworkElement.Margin,None,False,True,,"12,114,0,0"
VideoConvert.g.en-US.resources:streamselect.baml,EncodingProfileLabel:System.Windows.Controls.Control.Padding,None,False,True,,0
VideoConvert.g.en-US.resources:streamselect.baml,EncodingProfileLabel:System.Windows.FrameworkElement.VerticalAlignment,None,False,True,,Top
VideoConvert.g.en-US.resources:streamselect.baml,EncodingProfileLabel:System.Windows.Controls.Control.VerticalContentAlignment,None,False,True,,Center
VideoConvert.g.en-US.resources:streamselect.baml,EncodingProfile:System.Windows.Controls.ComboBox.$Content,ComboBox,True,True,,
VideoConvert.g.en-US.resources:streamselect.baml,EncodingProfile:System.Windows.Controls.ItemsControl.DisplayMemberPath,ComboBox,True,True,,Name
VideoConvert.g.en-US.resources:streamselect.baml,EncodingProfile:System.Windows.FrameworkElement.Height,None,False,True,,21
VideoConvert.g.en-US.resources:streamselect.baml,EncodingProfile:System.Windows.Controls.Control.HorizontalContentAlignment,None,False,True,,Center
VideoConvert.g.en-US.resources:streamselect.baml,EncodingProfile:System.Windows.FrameworkElement.Margin,None,False,True,,"118,113,229,0"
VideoConvert.g.en-US.resources:streamselect.baml,EncodingProfile:System.Windows.Controls.Control.Padding,None,False,True,,"5,0"
VideoConvert.g.en-US.resources:streamselect.baml,EncodingProfile:System.Windows.FrameworkElement.VerticalAlignment,None,False,True,,Top
VideoConvert.g.en-US.resources:streamselect.baml,EncodingProfile:System.Windows.Controls.Control.VerticalContentAlignment,None,False,True,,Center
VideoConvert.g.en-US.resources:streamselect.baml,SelectedTitleLabel:System.Windows.Controls.Label.$Content,Label,True,True,,
VideoConvert.g.en-US.resources:streamselect.baml,SelectedTitleLabel:System.Windows.Controls.ContentControl.Content,Label,True,True,,Select Title:
VideoConvert.g.en-US.resources:streamselect.baml,SelectedTitleLabel:System.Windows.FrameworkElement.Height,None,False,True,,18
VideoConvert.g.en-US.resources:streamselect.baml,SelectedTitleLabel:System.Windows.FrameworkElement.HorizontalAlignment,None,False,True,,Left
VideoConvert.g.en-US.resources:streamselect.baml,SelectedTitleLabel:System.Windows.FrameworkElement.Margin,None,False,True,,"12,151,0,0"
VideoConvert.g.en-US.resources:streamselect.baml,SelectedTitleLabel:System.Windows.Controls.Control.Padding,None,False,True,,0
VideoConvert.g.en-US.resources:streamselect.baml,SelectedTitleLabel:System.Windows.FrameworkElement.VerticalAlignment,None,False,True,,Top
VideoConvert.g.en-US.resources:streamselect.baml,SelectedTitleLabel:System.Windows.Controls.Control.VerticalContentAlignment,None,False,True,,Center
VideoConvert.g.en-US.resources:streamselect.baml,SelectedTitle:System.Windows.Controls.ComboBox.$Content,ComboBox,True,True,,
VideoConvert.g.en-US.resources:streamselect.baml,SelectedTitle:System.Windows.Controls.ItemsControl.DisplayMemberPath,ComboBox,True,True,,Name
VideoConvert.g.en-US.resources:streamselect.baml,SelectedTitle:System.Windows.FrameworkElement.Height,None,False,True,,21
VideoConvert.g.en-US.resources:streamselect.baml,SelectedTitle:System.Windows.Controls.Control.HorizontalContentAlignment,None,False,True,,Center
VideoConvert.g.en-US.resources:streamselect.baml,SelectedTitle:System.Windows.FrameworkElement.Margin,None,False,True,,"118,148,229,0"
VideoConvert.g.en-US.resources:streamselect.baml,SelectedTitle:System.Windows.Controls.Control.Padding,None,False,True,,"5,0"
VideoConvert.g.en-US.resources:streamselect.baml,SelectedTitle:System.Windows.FrameworkElement.VerticalAlignment,None,False,True,,Top
VideoConvert.g.en-US.resources:streamselect.baml,SelectedTitle:System.Windows.Controls.Control.VerticalContentAlignment,None,False,True,,Center
VideoConvert.g.en-US.resources:streamselect.baml,SubtitleOptionGroup:System.Windows.Controls.GroupBox.$Content,None,False,True,,#Grid_4;
VideoConvert.g.en-US.resources:streamselect.baml,SubtitleOptionGroup:System.Windows.Controls.HeaderedContentControl.Header,Label,True,True,,Subtitle settings
VideoConvert.g.en-US.resources:streamselect.baml,SubtitleOptionGroup:System.Windows.FrameworkElement.Height,None,False,True,,124
VideoConvert.g.en-US.resources:streamselect.baml,SubtitleOptionGroup:System.Windows.FrameworkElement.Margin,None,False,True,,"0,0,12,12"
VideoConvert.g.en-US.resources:streamselect.baml,SubtitleOptionGroup:System.Windows.FrameworkElement.VerticalAlignment,None,False,True,,Bottom
VideoConvert.g.en-US.resources:streamselect.baml,SubtitleOptionGroup:System.Windows.FrameworkElement.HorizontalAlignment,None,False,True,,Right
VideoConvert.g.en-US.resources:streamselect.baml,SubtitleOptionGroup:System.Windows.FrameworkElement.Width,None,False,True,,211
VideoConvert.g.en-US.resources:streamselect.baml,KeepOnlyForcedCaptions:System.Windows.Controls.CheckBox.$Content,CheckBox,True,True,,
VideoConvert.g.en-US.resources:streamselect.baml,KeepOnlyForcedCaptions:System.Windows.Controls.ContentControl.Content,CheckBox,True,True,,Keep only forced captions
VideoConvert.g.en-US.resources:streamselect.baml,KeepOnlyForcedCaptions:System.Windows.FrameworkElement.Height,None,False,True,,16
VideoConvert.g.en-US.resources:streamselect.baml,KeepOnlyForcedCaptions:System.Windows.FrameworkElement.HorizontalAlignment,None,False,True,,Left
VideoConvert.g.en-US.resources:streamselect.baml,KeepOnlyForcedCaptions:System.Windows.FrameworkElement.Margin,None,False,True,,"6,6,0,0"
VideoConvert.g.en-US.resources:streamselect.baml,KeepOnlyForcedCaptions:System.Windows.FrameworkElement.VerticalAlignment,None,False,True,,Top
VideoConvert.g.en-US.resources:streamselect.baml,HardsubIntovideo:System.Windows.Controls.CheckBox.$Content,CheckBox,True,True,,
VideoConvert.g.en-US.resources:streamselect.baml,HardsubIntovideo:System.Windows.Controls.ContentControl.Content,CheckBox,True,True,,Render into video
VideoConvert.g.en-US.resources:streamselect.baml,HardsubIntovideo:System.Windows.FrameworkElement.Height,None,False,True,,16
VideoConvert.g.en-US.resources:streamselect.baml,HardsubIntovideo:System.Windows.FrameworkElement.HorizontalAlignment,None,False,True,,Left
